"","type","year","educ","age","from_to","probability","count_from_to","count_from"
"2202","fitted","2018","high",99,"unpartnered_partnered",0.0007621299923787,NA,NA
"2203","fitted","2018","high",99,"unpartnered_unpartnered",0.774996302250037,22,29
"2204","fitted","2018","high",99,"unpartnered_dead",0.224241567757584,7,29
"2205","fitted","2018","high",99,"widowed_partnered",0.00053619,NA,NA
"2206","fitted","2018","high",99,"widowed_widowed",0.73785841,44,70
"2207","fitted","2018","high",99,"widowed_dead",0.2616054,26,70
"2208","fitted","2018","high",100,"partnered_partnered",0.46784181,NA,NA
"2209","fitted","2018","high",100,"partnered_unpartnered",0.01221963,NA,NA
"2210","fitted","2018","high",100,"partnered_widowed",0.09119225,NA,NA
"2211","fitted","2018","high",100,"partnered_dead",0.42874631,NA,NA
"2212","fitted","2018","high",100,"unpartnered_partnered",0.0006633599933664,NA,NA
"2213","fitted","2018","high",100,"unpartnered_unpartnered",0.753647092463529,11,20
"2214","fitted","2018","high",100,"unpartnered_dead",0.245689547543105,9,20
"2215","fitted","2018","high",100,"widowed_partnered",0.0004815100048151,NA,40
"2216","fitted","2018","high",100,"widowed_widowed",0.703793777037938,28,40
"2217","fitted","2018","high",100,"widowed_dead",0.295724712957247,11,40
"2218","fitted","2018","mid",65,"partnered_partnered",0.979174259791743,20163,20659
"2219","fitted","2018","mid",65,"partnered_unpartnered",0.0038013600380136,133,20659
"2220","fitted","2018","mid",65,"partnered_widowed",0.0132360501323605,256,20659
"2221","fitted","2018","mid",65,"partnered_dead",0.0037883300378833,107,20659
"2222","fitted","2018","mid",65,"unpartnered_partnered",0.00583331,74,8673
"2223","fitted","2018","mid",65,"unpartnered_unpartnered",0.9850457,8492,8673
"2224","fitted","2018","mid",65,"unpartnered_dead",0.00912099,107,8673
"2225","fitted","2018","mid",65,"widowed_partnered",0.00952789,27,2587
"2226","fitted","2018","mid",65,"widowed_widowed",0.96576838,2540,2587
"2227","fitted","2018","mid",65,"widowed_dead",0.02470373,20,2587
"2228","fitted","2018","mid",66,"partnered_partnered",0.977365369773654,19419,19887
"2229","fitted","2018","mid",66,"partnered_unpartnered",0.0038025400380254,110,19887
"2230","fitted","2018","mid",66,"partnered_widowed",0.0146539201465392,252,19887
"2231","fitted","2018","mid",66,"partnered_dead",0.0041781700417817,106,19887
"2232","fitted","2018","mid",66,"unpartnered_partnered",0.00581536,66,8373
"2233","fitted","2018","mid",66,"unpartnered_unpartnered",0.98413745,8230,8373
"2234","fitted","2018","mid",66,"unpartnered_dead",0.01004719,77,8373
"2235","fitted","2018","mid",66,"widowed_partnered",0.00859897,19,2930
"2236","fitted","2018","mid",66,"widowed_widowed",0.96676598,2879,2930
"2237","fitted","2018","mid",66,"widowed_dead",0.02463505,32,2930
"2238","fitted","2018","mid",67,"partnered_partnered",0.97536029,18735,19208
"2239","fitted","2018","mid",67,"partnered_unpartnered",0.00381512,97,19208
"2240","fitted","2018","mid",67,"partnered_widowed",0.01619971,269,19208
"2241","fitted","2018","mid",67,"partnered_dead",0.00462488,107,19208
"2242","fitted","2018","mid",67,"unpartnered_partnered",0.0057784799422152,60,8084
"2243","fitted","2018","mid",67,"unpartnered_unpartnered",0.983147950168521,7941,8084
"2244","fitted","2018","mid",67,"unpartnered_dead",0.0110735698892643,82,8084
"2245","fitted","2018","mid",67,"widowed_partnered",0.0077687499223125,24,3153
"2246","fitted","2018","mid",67,"widowed_widowed",0.967544500324555,3089,3153
"2247","fitted","2018","mid",67,"widowed_dead",0.0246867497531325,40,3153
"2248","fitted","2018","mid",68,"partnered_partnered",0.973141260268587,18511,19009
"2249","fitted","2018","mid",68,"partnered_unpartnered",0.0038391399616086,77,19009
"2250","fitted","2018","mid",68,"partnered_widowed",0.0178817398211826,273,19009
"2251","fitted","2018","mid",68,"partnered_dead",0.0051378599486214,148,19009
"2252","fitted","2018","mid",68,"unpartnered_partnered",0.0057229500572295,53,8085
"2253","fitted","2018","mid",68,"unpartnered_unpartnered",0.982065659820657,7939,8085
"2254","fitted","2018","mid",68,"unpartnered_dead",0.0122113901221139,93,8085
"2255","fitted","2018","mid",68,"widowed_partnered",0.00702611,15,3472
"2256","fitted","2018","mid",68,"widowed_widowed",0.96811403,3431,3472
"2257","fitted","2018","mid",68,"widowed_dead",0.02485986,26,3472
"2258","fitted","2018","mid",69,"partnered_partnered",0.97068859,17644,18215
"2259","fitted","2018","mid",69,"partnered_unpartnered",0.00387473,89,18215
"2260","fitted","2018","mid",69,"partnered_widowed",0.01970843,347,18215
"2261","fitted","2018","mid",69,"partnered_dead",0.00572825,135,18215
"2262","fitted","2018","mid",69,"unpartnered_partnered",0.00564925,45,7915
"2263","fitted","2018","mid",69,"unpartnered_unpartnered",0.98087751,7767,7915
"2264","fitted","2018","mid",69,"unpartnered_dead",0.01347324,102,7915
"2265","fitted","2018","mid",69,"widowed_partnered",0.00636123,25,3839
"2266","fitted","2018","mid",69,"widowed_widowed",0.96848163,3762,3839
"2267","fitted","2018","mid",69,"widowed_dead",0.02515714,52,3839
"2268","fitted","2018","mid",70,"partnered_partnered",0.9679804,16678,17243
"2269","fitted","2018","mid",70,"partnered_unpartnered",0.00392211,66,17243
"2270","fitted","2018","mid",70,"partnered_widowed",0.0216882,361,17243
"2271","fitted","2018","mid",70,"partnered_dead",0.00640929,138,17243
"2272","fitted","2018","mid",70,"unpartnered_partnered",0.00555801,29,7378
"2273","fitted","2018","mid",70,"unpartnered_unpartnered",0.9795689,7249,7378
"2274","fitted","2018","mid",70,"unpartnered_dead",0.01487309,100,7378
"2275","fitted","2018","mid",70,"widowed_partnered",0.00576544,13,4199
"2276","fitted","2018","mid",70,"widowed_widowed",0.96865144,4127,4199
"2277","fitted","2018","mid",70,"widowed_dead",0.02558312,59,4199
"2278","fitted","2018","mid",71,"partnered_partnered",0.964992340350077,15414,15975
"2279","fitted","2018","mid",71,"partnered_unpartnered",0.003981599960184,55,15975
"2280","fitted","2018","mid",71,"partnered_widowed",0.0238293597617064,359,15975
"2281","fitted","2018","mid",71,"partnered_dead",0.007196699928033,147,15975
"2282","fitted","2018","mid",71,"unpartnered_partnered",0.00545001,35,6751
"2283","fitted","2018","mid",71,"unpartnered_unpartnered",0.97812348,6596,6751
"2284","fitted","2018","mid",71,"unpartnered_dead",0.01642651,120,6751
"2285","fitted","2018","mid",71,"widowed_partnered",0.0052310500523105,21,4357
"2286","fitted","2018","mid",71,"widowed_widowed",0.968624709686247,4287,4357
"2287","fitted","2018","mid",71,"widowed_dead",0.0261442402614424,49,4357
"2288","fitted","2018","mid",72,"partnered_partnered",0.96169723,13398,13950
"2289","fitted","2018","mid",72,"partnered_unpartnered",0.0040536,38,13950
"2290","fitted","2018","mid",72,"partnered_widowed",0.02613996,340,13950
"2291","fitted","2018","mid",72,"partnered_dead",0.00810921,174,13950
"2292","fitted","2018","mid",72,"unpartnered_partnered",0.0053261900532619,25,5898
"2293","fitted","2018","mid",72,"unpartnered_unpartnered",0.97652299976523,5767,5898
"2294","fitted","2018","mid",72,"unpartnered_dead",0.0181508101815081,106,5898
"2295","fitted","2018","mid",72,"widowed_partnered",0.00475128,15,4311
"2296","fitted","2018","mid",72,"widowed_widowed",0.96839972,4231,4311
"2297","fitted","2018","mid",72,"widowed_dead",0.026849,65,4311
"2298","fitted","2018","mid",73,"partnered_partnered",0.95806452,10452,10938
"2299","fitted","2018","mid",73,"partnered_unpartnered",0.00413862,47,10938
"2300","fitted","2018","mid",73,"partnered_widowed",0.02862767,323,10938
"2301","fitted","2018","mid",73,"partnered_dead",0.00916919,116,10938
"2302","fitted","2018","mid",73,"unpartnered_partnered",0.00518763,17,4771
"2303","fitted","2018","mid",73,"unpartnered_unpartnered",0.97474715,4653,4771
"2304","fitted","2018","mid",73,"unpartnered_dead",0.02006522,101,4771
"2305","fitted","2018","mid",73,"widowed_partnered",0.0043201,11,3918
"2306","fitted","2018","mid",73,"widowed_widowed",0.96797175,3844,3918
"2307","fitted","2018","mid",73,"widowed_dead",0.02770815,63,3918
"2308","fitted","2018","mid",74,"partnered_partnered",0.954059870459401,8297,8730
"2309","fitted","2018","mid",74,"partnered_unpartnered",0.0042372399576276,30,8730
"2310","fitted","2018","mid",74,"partnered_widowed",0.0312995496870045,279,8730
"2311","fitted","2018","mid",74,"partnered_dead",0.0104033398959666,124,8730
"2312","fitted","2018","mid",74,"unpartnered_partnered",0.0050355,21,3928
"2313","fitted","2018","mid",74,"unpartnered_unpartnered",0.97277343,3818,3928
"2314","fitted","2018","mid",74,"unpartnered_dead",0.02219107,89,3928
"2315","fitted","2018","mid",74,"widowed_partnered",0.0039322,14,3644
"2316","fitted","2018","mid",74,"widowed_widowed",0.96733285,3564,3644
"2317","fitted","2018","mid",74,"widowed_dead",0.02873495,66,3644
"2318","fitted","2018","mid",75,"partnered_partnered",0.949644400503556,6752,7135
"2319","fitted","2018","mid",75,"partnered_unpartnered",0.0043501399564986,22,7135
"2320","fitted","2018","mid",75,"partnered_widowed",0.0341618396583816,255,7135
"2321","fitted","2018","mid",75,"partnered_dead",0.0118436198815638,106,7135
"2322","fitted","2018","mid",75,"unpartnered_partnered",0.00487108,12,3236
"2323","fitted","2018","mid",75,"unpartnered_unpartnered",0.97057687,3140,3236
"2324","fitted","2018","mid",75,"unpartnered_dead",0.02455205,84,3236
"2325","fitted","2018","mid",75,"widowed_partnered",0.00358287,12,3385
"2326","fitted","2018","mid",75,"widowed_widowed",0.96647161,3314,3385
"2327","fitted","2018","mid",75,"widowed_dead",0.02994552,59,3385
"2328","fitted","2018","mid",76,"partnered_partnered",0.94477396,6811,7241
"2329","fitted","2018","mid",76,"partnered_unpartnered",0.00447809,22,7241
"2330","fitted","2018","mid",76,"partnered_widowed",0.03721968,291,7241
"2331","fitted","2018","mid",76,"partnered_dead",0.01352827,117,7241
"2332","fitted","2018","mid",76,"unpartnered_partnered",0.0046957600469576,9,3358
"2333","fitted","2018","mid",76,"unpartnered_unpartnered",0.968129899681299,3243,3358
"2334","fitted","2018","mid",76,"unpartnered_dead",0.0271743402717434,106,3358
"2335","fitted","2018","mid",76,"widowed_partnered",0.00326793,8,3967
"2336","fitted","2018","mid",76,"widowed_widowed",0.96537291,3860,3967
"2337","fitted","2018","mid",76,"widowed_dead",0.03135916,99,3967
"2338","fitted","2018","mid",77,"partnered_partnered",0.93939815,6385,6850
"2339","fitted","2018","mid",77,"partnered_unpartnered",0.00462197,20,6850
"2340","fitted","2018","mid",77,"partnered_widowed",0.04047673,318,6850
"2341","fitted","2018","mid",77,"partnered_dead",0.01550315,127,6850
"2342","fitted","2018","mid",77,"unpartnered_partnered",0.00451096,9,3269
"2343","fitted","2018","mid",77,"unpartnered_unpartnered",0.96540212,3161,3269
"2344","fitted","2018","mid",77,"unpartnered_dead",0.03008692,99,3269
"2345","fitted","2018","mid",77,"widowed_partnered",0.0029836700298367,7,4123
"2346","fitted","2018","mid",77,"widowed_widowed",0.964017449640175,4023,4123
"2347","fitted","2018","mid",77,"widowed_dead",0.0329988803299888,93,4123
"2348","fitted","2018","mid",78,"partnered_partnered",0.93345926,5252,5645
"2349","fitted","2018","mid",78,"partnered_unpartnered",0.0047827,18,5645
"2350","fitted","2018","mid",78,"partnered_widowed",0.0439348,263,5645
"2351","fitted","2018","mid",78,"partnered_dead",0.01782324,112,5645
"2352","fitted","2018","mid",78,"unpartnered_partnered",0.00431815,5,2785
"2353","fitted","2018","mid",78,"unpartnered_unpartnered",0.96236011,2683,2785
"2354","fitted","2018","mid",78,"unpartnered_dead",0.03332174,97,2785
"2355","fitted","2018","mid",78,"widowed_partnered",0.00272682,NA,3794
"2356","fitted","2018","mid",78,"widowed_widowed",0.96238126,3687,3794
"2357","fitted","2018","mid",78,"widowed_dead",0.03489192,103,3794
"2358","fitted","2018","mid",79,"partnered_partnered",0.92689091,4851,5290
"2359","fitted","2018","mid",79,"partnered_unpartnered",0.0049613,13,5290
"2360","fitted","2018","mid",79,"partnered_widowed",0.04759333,279,5290
"2361","fitted","2018","mid",79,"partnered_dead",0.02055446,147,5290
"2362","fitted","2018","mid",79,"unpartnered_partnered",0.0041188399588116,5,2709
"2363","fitted","2018","mid",79,"unpartnered_unpartnered",0.958967190410328,2595,2709
"2364","fitted","2018","mid",79,"unpartnered_dead",0.0369139696308603,109,2709
"2365","fitted","2018","mid",79,"widowed_partnered",0.00249444,9,4215
"2366","fitted","2018","mid",79,"widowed_widowed",0.96043513,4081,4215
"2367","fitted","2018","mid",79,"widowed_dead",0.03707043,125,4215
"2368","fitted","2018","mid",80,"partnered_partnered",0.919616589196166,3824,4235
"2369","fitted","2018","mid",80,"partnered_unpartnered",0.0051588300515883,18,4235
"2370","fitted","2018","mid",80,"partnered_widowed",0.0514487805144878,276,4235
"2371","fitted","2018","mid",80,"partnered_dead",0.023775800237758,117,4235
"2372","fitted","2018","mid",80,"unpartnered_partnered",0.0039145300391453,NA,2392
"2373","fitted","2018","mid",80,"unpartnered_unpartnered",0.955183239551832,2295,2392
"2374","fitted","2018","mid",80,"unpartnered_dead",0.0409022304090223,94,2392
"2375","fitted","2018","mid",80,"widowed_partnered",0.00228394,7,4174
"2376","fitted","2018","mid",80,"widowed_widowed",0.95814383,4018,4174
"2377","fitted","2018","mid",80,"widowed_dead",0.03957223,147,4174
"2378","fitted","2018","mid",81,"partnered_partnered",0.91154784,3040,3404
"2379","fitted","2018","mid",81,"partnered_unpartnered",0.00537638,16,3404
"2380","fitted","2018","mid",81,"partnered_widowed",0.05549389,246,3404
"2381","fitted","2018","mid",81,"partnered_dead",0.02758189,102,3404
"2382","fitted","2018","mid",81,"unpartnered_partnered",0.0037067300370673,5,2126
"2383","fitted","2018","mid",81,"unpartnered_unpartnered",0.950964449509644,2013,2126
"2384","fitted","2018","mid",81,"unpartnered_dead",0.0453288204532882,108,2126
"2385","fitted","2018","mid",81,"widowed_partnered",0.00209301,7,3980
"2386","fitted","2018","mid",81,"widowed_widowed",0.95546523,3796,3980
"2387","fitted","2018","mid",81,"widowed_dead",0.04244176,177,3980
"2388","fitted","2018","mid",82,"partnered_partnered",0.902582409025824,2496,2824
"2389","fitted","2018","mid",82,"partnered_unpartnered",0.0056150300561503,11,2824
"2390","fitted","2018","mid",82,"partnered_widowed",0.059716800597168,217,2824
"2391","fitted","2018","mid",82,"partnered_dead",0.0320857603208576,100,2824
"2392","fitted","2018","mid",82,"unpartnered_partnered",0.0034969099650309,NA,1859
"2393","fitted","2018","mid",82,"unpartnered_unpartnered",0.946263230537368,1759,1859
"2394","fitted","2018","mid",82,"unpartnered_dead",0.0502398594976014,98,1859
"2395","fitted","2018","mid",82,"widowed_partnered",0.00191959,7,3731
"2396","fitted","2018","mid",82,"widowed_widowed",0.95234929,3548,3731
"2397","fitted","2018","mid",82,"widowed_dead",0.04573112,176,3731
"2398","fitted","2018","mid",83,"partnered_partnered",0.89260199,2026,2315
"2399","fitted","2018","mid",83,"partnered_unpartnered",0.00587579,11,2315
"2400","fitted","2018","mid",83,"partnered_widowed",0.06410001,183,2315
"2401","fitted","2018","mid",83,"partnered_dead",0.03742221,95,2315
"2402","fitted","2018","mid",83,"unpartnered_partnered",0.00328648,NA,1602
"2403","fitted","2018","mid",83,"unpartnered_unpartnered",0.94102807,1506,1602
"2404","fitted","2018","mid",83,"unpartnered_dead",0.05568545,92,1602
"2405","fitted","2018","mid",83,"widowed_partnered",0.00176184,11,3501
"2406","fitted","2018","mid",83,"widowed_widowed",0.94873683,3329,3501
"2407","fitted","2018","mid",83,"widowed_dead",0.04950133,161,3501
"2408","fitted","2018","mid",84,"partnered_partnered",0.88147013,1500,1749
"2409","fitted","2018","mid",84,"partnered_unpartnered",0.00615954,11,1749
"2410","fitted","2018","mid",84,"partnered_widowed",0.0686191,135,1749
"2411","fitted","2018","mid",84,"partnered_dead",0.04375123,103,1749
"2412","fitted","2018","mid",84,"unpartnered_partnered",0.0030768299692317,NA,1376
"2413","fitted","2018","mid",84,"unpartnered_unpartnered",0.935203390647966,1270,1376
"2414","fitted","2018","mid",84,"unpartnered_dead",0.0617197793828022,102,1376
"2415","fitted","2018","mid",84,"widowed_partnered",0.00161813,NA,3242
"2416","fitted","2018","mid",84,"widowed_widowed",0.94455816,3051,3242
"2417","fitted","2018","mid",84,"widowed_dead",0.05382371,188,3242
"2418","fitted","2018","mid",85,"partnered_partnered",0.86903006,1149,1360
"2419","fitted","2018","mid",85,"partnered_unpartnered",0.0064669,NA,1360
"2420","fitted","2018","mid",85,"partnered_widowed",0.07324128,124,1360
"2421","fitted","2018","mid",85,"partnered_dead",0.05126176,84,1360
"2422","fitted","2018","mid",85,"unpartnered_partnered",0.00286923,NA,1231
"2423","fitted","2018","mid",85,"unpartnered_unpartnered",0.92872966,1119,1231
"2424","fitted","2018","mid",85,"unpartnered_dead",0.06840111,110,1231
"2425","fitted","2018","mid",85,"widowed_partnered",0.00148698,NA,3133
"2426","fitted","2018","mid",85,"widowed_widowed",0.93973147,2931,3133
"2427","fitted","2018","mid",85,"widowed_dead",0.05878155,199,3133
"2428","fitted","2018","mid",86,"partnered_partnered",0.85510285,910,1103
"2429","fitted","2018","mid",86,"partnered_unpartnered",0.00679812,5,1103
"2430","fitted","2018","mid",86,"partnered_widowed",0.07792375,99,1103
"2431","fitted","2018","mid",86,"partnered_dead",0.06017528,89,1103
"2432","fitted","2018","mid",86,"unpartnered_partnered",0.00266491,NA,1112
"2433","fitted","2018","mid",86,"unpartnered_unpartnered",0.92154339,1024,1112
"2434","fitted","2018","mid",86,"unpartnered_dead",0.0757917,86,1112
"2435","fitted","2018","mid",86,"widowed_partnered",0.00136708,11,3025
"2436","fitted","2018","mid",86,"widowed_widowed",0.93416112,2765,3025
"2437","fitted","2018","mid",86,"widowed_dead",0.0644718,249,3025
"2438","fitted","2018","mid",87,"partnered_partnered",0.83948643,701,876
"2439","fitted","2018","mid",87,"partnered_unpartnered",0.00715289,NA,876
"2440","fitted","2018","mid",87,"partnered_widowed",0.0826118,101,876
"2441","fitted","2018","mid",87,"partnered_dead",0.07074888,71,876
"2442","fitted","2018","mid",87,"unpartnered_partnered",0.00246499,NA,981
"2443","fitted","2018","mid",87,"unpartnered_unpartnered",0.91357747,873,981
"2444","fitted","2018","mid",87,"unpartnered_dead",0.08395754,107,981
"2445","fitted","2018","mid",87,"widowed_partnered",0.00125724,NA,2804
"2446","fitted","2018","mid",87,"widowed_widowed",0.92773572,2544,2804
"2447","fitted","2018","mid",87,"widowed_dead",0.07100704,256,2804
"2448","fitted","2018","mid",88,"partnered_partnered",0.821955858219559,495,647
"2449","fitted","2018","mid",88,"partnered_unpartnered",0.0075301300753013,NA,647
"2450","fitted","2018","mid",88,"partnered_widowed",0.0872369408723694,87,647
"2451","fitted","2018","mid",88,"partnered_dead",0.0832770708327707,63,647
"2452","fitted","2018","mid",88,"unpartnered_partnered",0.00227048,NA,854
"2453","fitted","2018","mid",88,"unpartnered_unpartnered",0.90476155,757,854
"2454","fitted","2018","mid",88,"unpartnered_dead",0.09296797,96,854
"2455","fitted","2018","mid",88,"widowed_partnered",0.00115641,NA,2549
"2456","fitted","2018","mid",88,"widowed_widowed",0.92032609,2298,2549
"2457","fitted","2018","mid",88,"widowed_dead",0.0785175,248,2549
"2458","fitted","2018","mid",89,"partnered_partnered",0.802265811977342,369,479
"2459","fitted","2018","mid",89,"partnered_unpartnered",0.007927699920723,NA,479
"2460","fitted","2018","mid",89,"partnered_widowed",0.09171499908285,55,479
"2461","fitted","2018","mid",89,"partnered_dead",0.0980914890190851,54,479
"2462","fitted","2018","mid",89,"unpartnered_partnered",0.002082299979177,NA,701
"2463","fitted","2018","mid",89,"unpartnered_unpartnered",0.895022631049774,601,701
"2464","fitted","2018","mid",89,"unpartnered_dead",0.102895068971049,99,701
"2465","fitted","2018","mid",89,"widowed_partnered",0.00106363,NA,2240
"2466","fitted","2018","mid",89,"widowed_widowed",0.91178337,1941,2240
"2467","fitted","2018","mid",89,"widowed_dead",0.087153,295,2240
"2468","fitted","2018","mid",90,"partnered_partnered",0.780156452198436,258,348
"2469","fitted","2018","mid",90,"partnered_unpartnered",0.0083420699165793,NA,348
"2470","fitted","2018","mid",90,"partnered_widowed",0.0959445890405541,49,348
"2471","fitted","2018","mid",90,"partnered_dead",0.115556888844431,37,348
"2472","fitted","2018","mid",90,"unpartnered_partnered",0.00190125,NA,NA
"2473","fitted","2018","mid",90,"unpartnered_unpartnered",0.88428597,474,556
"2474","fitted","2018","mid",90,"unpartnered_dead",0.11381278,82,556
"2475","fitted","2018","mid",90,"widowed_partnered",0.00097805,6,1916
"2476","fitted","2018","mid",90,"widowed_widowed",0.90193713,1664,1916
"2477","fitted","2018","mid",90,"widowed_dead",0.09708482,246,1916
"2478","fitted","2018","mid",91,"partnered_partnered",0.755363797553638,154,217
"2479","fitted","2018","mid",91,"partnered_unpartnered",0.0087679900876799,NA,217
"2480","fitted","2018","mid",91,"partnered_widowed",0.0998063609980636,37,217
"2481","fitted","2018","mid",91,"partnered_dead",0.136061851360619,25,217
"2482","fitted","2018","mid",91,"unpartnered_partnered",0.00172801,NA,NA
"2483","fitted","2018","mid",91,"unpartnered_unpartnered",0.8724762,402,475
"2484","fitted","2018","mid",91,"unpartnered_dead",0.12579579,73,475
"2485","fitted","2018","mid",91,"widowed_partnered",0.0008988799910112,NA,1540
"2486","fitted","2018","mid",91,"widowed_widowed",0.890594131094059,1298,1540
"2487","fitted","2018","mid",91,"widowed_dead",0.10850698891493,241,1540
"2488","fitted","2018","mid",92,"partnered_partnered",0.727636247276362,86,136
"2489","fitted","2018","mid",92,"partnered_unpartnered",0.0091981100919811,NA,NA
"2490","fitted","2018","mid",92,"partnered_widowed",0.103163551031636,24,136
"2491","fitted","2018","mid",92,"partnered_dead",0.160002091600021,26,136
"2492","fitted","2018","mid",92,"unpartnered_partnered",0.00156318,NA,NA
"2493","fitted","2018","mid",92,"unpartnered_unpartnered",0.85951881,312,388
"2494","fitted","2018","mid",92,"unpartnered_dead",0.13891801,76,388
"2495","fitted","2018","mid",92,"widowed_partnered",0.00082542,NA,1305
"2496","fitted","2018","mid",92,"widowed_widowed",0.8775378,1062,1305
"2497","fitted","2018","mid",92,"widowed_dead",0.12163678,239,1305
"2498","fitted","2018","mid",93,"partnered_partnered",0.69675851,51,79
"2499","fitted","2018","mid",93,"partnered_unpartnered",0.00962267,NA,79
"2500","fitted","2018","mid",93,"partnered_widowed",0.10586459,14,79
"2501","fitted","2018","mid",93,"partnered_dead",0.18775423,13,79
"2502","fitted","2018","mid",93,"unpartnered_partnered",0.0014072,NA,287
"2503","fitted","2018","mid",93,"unpartnered_unpartnered",0.84534202,220,287
"2504","fitted","2018","mid",93,"unpartnered_dead",0.15325078,66,287
"2505","fitted","2018","mid",93,"widowed_partnered",0.00075705,NA,1046
"2506","fitted","2018","mid",93,"widowed_widowed",0.86252911,846,1046
"2507","fitted","2018","mid",93,"widowed_dead",0.13671384,198,1046
"2508","fitted","2018","mid",94,"partnered_partnered",0.66258323,30,50
"2509","fitted","2018","mid",94,"partnered_unpartnered",0.01002932,NA,NA
"2510","fitted","2018","mid",94,"partnered_widowed",0.10774868,9,50
"2511","fitted","2018","mid",94,"partnered_dead",0.21963877,11,50
"2512","fitted","2018","mid",94,"unpartnered_partnered",0.00126044,NA,NA
"2513","fitted","2018","mid",94,"unpartnered_unpartnered",0.8298789,168,217
"2514","fitted","2018","mid",94,"unpartnered_dead",0.16886066,49,217
"2515","fitted","2018","mid",94,"widowed_partnered",0.00069321,NA,NA
"2516","fitted","2018","mid",94,"widowed_widowed",0.84530967,617,803
"2517","fitted","2018","mid",94,"widowed_dead",0.15399712,186,803
"2518","fitted","2018","mid",95,"partnered_partnered",0.625069666250697,28,35
"2519","fitted","2018","mid",95,"partnered_unpartnered",0.0104031701040317,NA,NA
"2520","fitted","2018","mid",95,"partnered_widowed",0.10865497108655,6,35
"2521","fitted","2018","mid",95,"partnered_dead",0.255872192558722,NA,35
"2522","fitted","2018","mid",95,"unpartnered_partnered",0.0011231299887687,NA,NA
"2523","fitted","2018","mid",95,"unpartnered_unpartnered",0.8130700318693,139,190
"2524","fitted","2018","mid",95,"unpartnered_dead",0.185806838141932,51,190
"2525","fitted","2018","mid",95,"widowed_partnered",0.0006334,NA,604
"2526","fitted","2018","mid",95,"widowed_widowed",0.82560774,449,604
"2527","fitted","2018","mid",95,"widowed_dead",0.17375886,153,604
"2528","fitted","2018","mid",96,"partnered_partnered",0.584325915843259,11,23
"2529","fitted","2018","mid",96,"partnered_unpartnered",0.0107272201072722,NA,23
"2530","fitted","2018","mid",96,"partnered_widowed",0.108435771084358,NA,23
"2531","fitted","2018","mid",96,"partnered_dead",0.296511092965111,7,23
"2532","fitted","2018","mid",96,"unpartnered_partnered",0.0009954,NA,NA
"2533","fitted","2018","mid",96,"unpartnered_unpartnered",0.7948664,99,140
"2534","fitted","2018","mid",96,"unpartnered_dead",0.2041382,41,140
"2535","fitted","2018","mid",96,"widowed_partnered",0.0005771699942283,NA,NA
"2536","fitted","2018","mid",96,"widowed_widowed",0.803148341968517,306,416
"2537","fitted","2018","mid",96,"widowed_dead",0.196274488037255,110,416
"2538","fitted","2018","mid",97,"partnered_partnered",0.54064859,NA,8
"2539","fitted","2018","mid",97,"partnered_unpartnered",0.01098324,NA,NA
"2540","fitted","2018","mid",97,"partnered_widowed",0.10697329,NA,8
"2541","fitted","2018","mid",97,"partnered_dead",0.34139488,NA,8
"2542","fitted","2018","mid",97,"unpartnered_partnered",0.0008773100087731,NA,NA
"2543","fitted","2018","mid",97,"unpartnered_unpartnered",0.775232547752326,52,72
"2544","fitted","2018","mid",97,"unpartnered_dead",0.223890142238901,20,72
"2545","fitted","2018","mid",97,"widowed_partnered",0.00052415,NA,NA
"2546","fitted","2018","mid",97,"widowed_widowed",0.77766853,214,299
"2547","fitted","2018","mid",97,"widowed_dead",0.22180732,85,299
"2548","fitted","2018","mid",98,"partnered_partnered",0.49455056,NA,NA
"2549","fitted","2018","mid",98,"partnered_unpartnered",0.01115316,NA,NA
"2550","fitted","2018","mid",98,"partnered_widowed",0.10419825,NA,NA
"2551","fitted","2018","mid",98,"partnered_dead",0.39009803,NA,NA
"2552","fitted","2018","mid",98,"unpartnered_partnered",0.00076879,NA,NA
"2553","fitted","2018","mid",98,"unpartnered_unpartnered",0.75415001,19,32
"2554","fitted","2018","mid",98,"unpartnered_dead",0.2450812,13,32
"2555","fitted","2018","mid",98,"widowed_partnered",0.00047404,NA,NA
"2556","fitted","2018","mid",98,"widowed_widowed",0.74893855,148,193
"2557","fitted","2018","mid",98,"widowed_dead",0.25058741,45,193
"2558","fitted","2018","mid",99,"partnered_partnered",0.446766164467662,NA,NA
"2559","fitted","2018","mid",99,"partnered_unpartnered",0.011220900112209,NA,NA
"2560","fitted","2018","mid",99,"partnered_widowed",0.100107361001074,NA,NA
"2561","fitted","2018","mid",99,"partnered_dead",0.441905574419056,NA,NA
"2562","fitted","2018","mid",99,"unpartnered_partnered",0.00066969,NA,NA
"2563","fitted","2018","mid",99,"unpartnered_unpartnered",0.7316207,14,24
"2564","fitted","2018","mid",99,"unpartnered_dead",0.26770961,10,24
"2565","fitted","2018","mid",99,"widowed_partnered",0.00042661,NA,NA
"2566","fitted","2018","mid",99,"widowed_widowed",0.71678944,72,126
"2567","fitted","2018","mid",99,"widowed_dead",0.28278395,54,126
"2568","fitted","2018","mid",100,"partnered_partnered",0.39822476,NA,NA
"2569","fitted","2018","mid",100,"partnered_unpartnered",0.01117441,NA,NA
"2570","fitted","2018","mid",100,"partnered_widowed",0.09477562,NA,NA
"2571","fitted","2018","mid",100,"partnered_dead",0.49582521,NA,NA
"2572","fitted","2018","mid",100,"unpartnered_partnered",0.00057979,NA,NA
