"","type","year","educ","age","from_to","probability","count_from_to","count_from"
"1054","empirical","1988","low",69,"unpartnered_unpartnered",0.92398327556488,2431,2631
"1055","empirical","1988","low",69,"widowed_dead",0.0533402382667012,103,1931
"1056","empirical","1988","low",69,"widowed_partnered",0.0119109270595546,23,1931
"1057","empirical","1988","low",69,"widowed_widowed",0.934748834673744,1805,1931
"1058","empirical","1988","low",70,"partnered_dead",0.0428406248561553,704,16433
"1059","empirical","1988","low",70,"partnered_partnered",0.939998784902032,15447,16433
"1060","empirical","1988","low",70,"partnered_unpartnered",0.00255583263175927,42,16433
"1061","empirical","1988","low",70,"partnered_widowed",0.014604757610053,240,16433
"1062","empirical","1988","low",70,"unpartnered_dead",0.0647590378445783,172,2656
"1063","empirical","1988","low",70,"unpartnered_partnered",0.00715361438283133,19,2656
"1064","empirical","1988","low",70,"unpartnered_unpartnered",0.92808734777259,2465,2656
"1065","empirical","1988","low",70,"widowed_dead",0.0515508954639581,118,2289
"1066","empirical","1988","low",70,"widowed_partnered",0.0100480560904325,23,2289
"1067","empirical","1988","low",70,"widowed_widowed",0.938401048445609,2148,2289
"1068","empirical","1988","low",71,"partnered_dead",0.0472765287424443,723,15293
"1069","empirical","1988","low",71,"partnered_partnered",0.934022105155012,14284,15293
"1070","empirical","1988","low",71,"partnered_unpartnered",0.00274635452694697,42,15293
"1071","empirical","1988","low",71,"partnered_widowed",0.0159550115755967,244,15293
"1072","empirical","1988","low",71,"unpartnered_dead",0.0833668936419251,207,2483
"1073","empirical","1988","low",71,"unpartnered_partnered",0.00604107934651631,15,2483
"1074","empirical","1988","low",71,"unpartnered_unpartnered",0.910592027011559,2261,2483
"1075","empirical","1988","low",71,"widowed_dead",0.0659157242532333,158,2397
"1076","empirical","1988","low",71,"widowed_partnered",0.00667501032311223,16,2397
"1077","empirical","1988","low",71,"widowed_widowed",0.927409265423655,2223,2397
"1078","empirical","1988","low",72,"partnered_dead",0.0489317686935218,710,14510
"1079","empirical","1988","low",72,"partnered_partnered",0.933149555084907,13540,14510
"1080","empirical","1988","low",72,"partnered_unpartnered",0.00158511365767747,23,14510
"1081","empirical","1988","low",72,"partnered_widowed",0.0163335625638939,237,14510
"1082","empirical","1988","low",72,"unpartnered_dead",0.0772843750557644,181,2342
"1083","empirical","1988","low",72,"unpartnered_partnered",0.00469684052493596,11,2342
"1084","empirical","1988","low",72,"unpartnered_unpartnered",0.9180187844193,2150,2342
"1085","empirical","1988","low",72,"widowed_dead",0.06371962896137,160,2511
"1086","empirical","1988","low",72,"widowed_partnered",0.00756670617666269,19,2511
"1087","empirical","1988","low",72,"widowed_widowed",0.928713664861967,2332,2511
"1088","empirical","1988","low",73,"partnered_dead",0.0574704681551564,827,14390
"1089","empirical","1988","low",73,"partnered_partnered",0.920361358499263,13244,14390
"1090","empirical","1988","low",73,"partnered_unpartnered",0.00215427394330091,31,14390
"1091","empirical","1988","low",73,"partnered_widowed",0.0200138994022794,288,14390
"1092","empirical","1988","low",73,"unpartnered_dead",0.0802792307752182,184,2292
"1093","empirical","1988","low",73,"unpartnered_partnered",0.0043630017877836,10,2292
"1094","empirical","1988","low",73,"unpartnered_unpartnered",0.915357767436998,2098,2292
"1095","empirical","1988","low",73,"widowed_dead",0.0735835215077263,200,2718
"1096","empirical","1988","low",73,"widowed_partnered",0.00883002216092715,24,2718
"1097","empirical","1988","low",73,"widowed_widowed",0.917586456331347,2494,2718
"1098","empirical","1988","low",74,"partnered_dead",0.0608093195080711,825,13567
"1099","empirical","1988","low",74,"partnered_partnered",0.914498412679561,12407,13567
"1100","empirical","1988","low",74,"partnered_unpartnered",0.00199012324935506,27,13567
"1101","empirical","1988","low",74,"partnered_widowed",0.0227021445630132,308,13567
"1102","empirical","1988","low",74,"unpartnered_dead",0.0805463936697598,171,2123
"1103","empirical","1988","low",74,"unpartnered_partnered",0.00612341007489402,13,2123
"1104","empirical","1988","low",74,"unpartnered_unpartnered",0.913330196255346,1939,2123
"1105","empirical","1988","low",74,"widowed_dead",0.0831883052627219,239,2873
"1106","empirical","1988","low",74,"widowed_partnered",0.00591715996094675,17,2873
"1107","empirical","1988","low",74,"widowed_widowed",0.910894534776331,2617,2873
"1108","empirical","1988","low",75,"partnered_dead",0.0641208074488457,811,12648
"1109","empirical","1988","low",75,"partnered_partnered",0.908681216360769,11493,12648
"1110","empirical","1988","low",75,"partnered_unpartnered",0.0026881720188172,34,12648
"1111","empirical","1988","low",75,"partnered_widowed",0.0245098041715686,310,12648
"1112","empirical","1988","low",75,"unpartnered_dead",0.09999999842,199,1990
"1113","empirical","1988","low",75,"unpartnered_partnered",0.00703517568884422,14,1990
"1114","empirical","1988","low",75,"unpartnered_unpartnered",0.892964825891156,1777,1990
"1115","empirical","1988","low",75,"widowed_dead",0.084567295750543,257,3039
"1116","empirical","1988","low",75,"widowed_partnered",0.00559394541579467,17,3039
"1117","empirical","1988","low",75,"widowed_widowed",0.909838758833662,2765,3039
"1118","empirical","1988","low",76,"partnered_dead",0.0723494522805853,853,11790
"1119","empirical","1988","low",76,"partnered_partnered",0.897455465884962,10581,11790
"1120","empirical","1988","low",76,"partnered_unpartnered",0.00254452934503817,30,11790
"1121","empirical","1988","low",76,"partnered_widowed",0.0276505524894148,326,11790
"1122","empirical","1988","low",76,"unpartnered_dead",0.0976794364395575,181,1853
"1123","empirical","1988","low",76,"unpartnered_partnered",0.00593631952671344,11,1853
"1124","empirical","1988","low",76,"unpartnered_unpartnered",0.896384244033729,1661,1853
"1125","empirical","1988","low",76,"widowed_dead",0.0897320072562481,298,3321
"1126","empirical","1988","low",76,"widowed_partnered",0.00511894007166516,17,3321
"1127","empirical","1988","low",76,"widowed_widowed",0.905149052672087,3006,3321
"1128","empirical","1988","low",77,"partnered_dead",0.0824286662585454,858,10409
"1129","empirical","1988","low",77,"partnered_partnered",0.88654049429121,9228,10409
"1130","empirical","1988","low",77,"partnered_unpartnered",0.00278605067633779,29,10409
"1131","empirical","1988","low",77,"partnered_widowed",0.0282447887739072,294,10409
"1132","empirical","1988","low",77,"unpartnered_dead",0.114921780861913,191,1662
"1133","empirical","1988","low",77,"unpartnered_partnered",0.00541516254061372,9,1662
"1134","empirical","1988","low",77,"unpartnered_unpartnered",0.879663056597473,1462,1662
"1135","empirical","1988","low",77,"widowed_dead",0.0945945995608109,315,3330
"1136","empirical","1988","low",77,"widowed_partnered",0.00540540558918919,18,3330
"1137","empirical","1988","low",77,"widowed_widowed",0.89999999485,2997,3330
"1138","empirical","1988","low",78,"partnered_dead",0.085251956957374,785,9208
"1139","empirical","1988","low",78,"partnered_partnered",0.879669849560165,8100,9208
"1140","empirical","1988","low",78,"partnered_unpartnered",0.00228062549885969,21,9208
"1141","empirical","1988","low",78,"partnered_widowed",0.0327975679836012,302,9208
"1142","empirical","1988","low",78,"unpartnered_dead",0.109771570878173,173,1576
"1143","empirical","1988","low",78,"unpartnered_partnered",0.00507614204060914,8,1576
"1144","empirical","1988","low",78,"unpartnered_unpartnered",0.885152287081218,1395,1576
"1145","empirical","1988","low",78,"widowed_dead",0.0981041160863078,326,3323
"1146","empirical","1988","low",78,"widowed_partnered",0.0042130605748721,14,3323
"1147","empirical","1988","low",78,"widowed_widowed",0.89768282333882,2983,3323
"1148","empirical","1988","low",79,"partnered_dead",0.0959919599073753,764,7959
"1149","empirical","1988","low",79,"partnered_partnered",0.865937931122553,6892,7959
"1150","empirical","1988","low",79,"partnered_unpartnered",0.00188465875891444,15,7959
"1151","empirical","1988","low",79,"partnered_widowed",0.0361854502111572,288,7959
"1152","empirical","1988","low",79,"unpartnered_dead",0.111584929732196,157,1407
"1153","empirical","1988","low",79,"unpartnered_partnered",0.00426439238976546,6,1407
"1154","empirical","1988","low",79,"unpartnered_unpartnered",0.884150677878038,1244,1407
"1155","empirical","1988","low",79,"widowed_dead",0.104154121176942,346,3322
"1156","empirical","1988","low",79,"widowed_partnered",0.00421432874762191,14,3322
"1157","empirical","1988","low",79,"widowed_widowed",0.891631550075437,2962,3322
"1158","empirical","1988","low",80,"partnered_dead",0.10532688211707,696,6608
"1159","empirical","1988","low",80,"partnered_partnered",0.855932197204237,5656,6608
"1160","empirical","1988","low",80,"partnered_unpartnered",0.00272397095475182,18,6608
"1161","empirical","1988","low",80,"partnered_widowed",0.0360169497239407,238,6608
"1162","empirical","1988","low",80,"unpartnered_dead",0.139593914271574,165,1182
"1163","empirical","1988","low",80,"unpartnered_partnered",0.0067681896071066,8,1182
"1164","empirical","1988","low",80,"unpartnered_unpartnered",0.85363789612132,1009,1182
"1165","empirical","1988","low",80,"widowed_dead",0.119136962609099,381,3198
"1166","empirical","1988","low",80,"widowed_partnered",0.00218886814793621,7,3198
"1167","empirical","1988","low",80,"widowed_widowed",0.878674169242964,2810,3198
"1168","empirical","1988","low",81,"partnered_dead",0.112743301341645,614,5446
"1169","empirical","1988","low",81,"partnered_partnered",0.838597129979306,4567,5446
"1170","empirical","1988","low",81,"partnered_unpartnered",0.00110172611311054,6,5446
"1171","empirical","1988","low",81,"partnered_widowed",0.0475578425659383,259,5446
"1172","empirical","1988","low",81,"unpartnered_dead",0.132113809947154,130,984
"1173","empirical","1988","low",81,"unpartnered_partnered",0.00304878039878049,NA,984
"1174","empirical","1988","low",81,"unpartnered_unpartnered",0.864837409654065,851,984
"1175","empirical","1988","low",81,"widowed_dead",0.127338364469577,388,3047
"1176","empirical","1988","low",81,"widowed_partnered",0.00295372500367575,9,3047
"1177","empirical","1988","low",81,"widowed_widowed",0.869707910526748,2650,3047
"1178","empirical","1988","low",82,"partnered_dead",0.122709347987567,529,4311
"1179","empirical","1988","low",82,"partnered_partnered",0.830433776380886,3580,4311
"1180","empirical","1988","low",82,"partnered_unpartnered",0.00417536533152401,18,4311
"1181","empirical","1988","low",82,"partnered_widowed",0.0426815103000232,184,4311
"1182","empirical","1988","low",82,"unpartnered_dead",0.136803882216223,113,826
"1183","empirical","1988","low",82,"unpartnered_partnered",0.00121065381961259,NA,826
"1184","empirical","1988","low",82,"unpartnered_unpartnered",0.861985463964165,712,826
"1185","empirical","1988","low",82,"widowed_dead",0.136131387059562,373,2740
"1186","empirical","1988","low",82,"widowed_partnered",0.00328467152905109,9,2740
"1187","empirical","1988","low",82,"widowed_widowed",0.860583941411387,2358,2740
"1188","empirical","1988","low",83,"partnered_dead",0.121914512596779,405,3322
"1189","empirical","1988","low",83,"partnered_partnered",0.821192047491391,2728,3322
"1190","empirical","1988","low",83,"partnered_unpartnered",0.0042143287897652,14,3322
"1191","empirical","1988","low",83,"partnered_widowed",0.0526791111220651,175,3322
"1192","empirical","1988","low",83,"unpartnered_dead",0.156293227514938,113,723
"1193","empirical","1988","low",83,"unpartnered_partnered",0.0013831258780083,NA,723
"1194","empirical","1988","low",83,"unpartnered_unpartnered",0.842323646607054,609,723
"1195","empirical","1988","low",83,"widowed_dead",0.144833195141578,356,2458
"1196","empirical","1988","low",83,"widowed_partnered",0.00122050454332791,NA,2458
"1197","empirical","1988","low",83,"widowed_widowed",0.853946300315094,2099,2458
"1198","empirical","1988","low",84,"partnered_dead",0.136398179645365,359,2632
"1199","empirical","1988","low",84,"partnered_partnered",0.816109417878116,2148,2632
"1200","empirical","1988","low",84,"partnered_unpartnered",0.0045592705881459,12,2632
"1201","empirical","1988","low",84,"partnered_widowed",0.0429331318883739,113,2632
"1202","empirical","1988","low",84,"unpartnered_dead",0.173684205831579,99,570
"1203","empirical","1988","low",84,"unpartnered_partnered",0.00701754383157895,NA,570
"1204","empirical","1988","low",84,"unpartnered_unpartnered",0.819298250336842,467,570
"1205","empirical","1988","low",84,"widowed_dead",0.165831425688383,364,2195
"1206","empirical","1988","low",84,"widowed_partnered",0.00318906591708429,7,2195
"1207","empirical","1988","low",84,"widowed_widowed",0.830979508394533,1824,2195
"1208","empirical","1988","low",85,"partnered_dead",0.139376223595907,286,2052
"1209","empirical","1988","low",85,"partnered_partnered",0.803606230733041,1649,2052
"1210","empirical","1988","low",85,"partnered_unpartnered",0.0024366472628655,5,2052
"1211","empirical","1988","low",85,"partnered_widowed",0.0545808984081872,112,2052
"1212","empirical","1988","low",85,"unpartnered_dead",0.180751172584742,77,426
"1213","empirical","1988","low",85,"unpartnered_partnered",0.00469483576713615,NA,426
"1214","empirical","1988","low",85,"unpartnered_unpartnered",0.814553991648122,347,426
"1215","empirical","1988","low",85,"widowed_dead",0.16822916391974,323,1920
"1216","empirical","1988","low",85,"widowed_partnered",0.00260416676067709,5,1920
"1217","empirical","1988","low",85,"widowed_widowed",0.829166669319583,1592,1920
"1218","empirical","1988","low",86,"partnered_dead",0.177675035931242,269,1514
"1219","empirical","1988","low",86,"partnered_partnered",0.75363276274181,1141,1514
"1220","empirical","1988","low",86,"partnered_unpartnered",0.00330250982437253,5,1514
"1221","empirical","1988","low",86,"partnered_widowed",0.0653896915025761,99,1514
"1222","empirical","1988","low",86,"unpartnered_dead",0.185983816708086,69,371
"1223","empirical","1988","low",86,"unpartnered_partnered",0.00269541765229111,NA,371
"1224","empirical","1988","low",86,"unpartnered_unpartnered",0.811320765639623,301,371
"1225","empirical","1988","low",86,"widowed_dead",0.182593847973208,321,1758
"1226","empirical","1988","low",86,"widowed_partnered",0.00284414106843003,5,1758
"1227","empirical","1988","low",86,"widowed_widowed",0.814562010958362,1432,1758
"1228","empirical","1988","low",87,"partnered_dead",0.18822478809893,211,1121
"1229","empirical","1988","low",87,"partnered_partnered",0.741302422512846,831,1121
"1230","empirical","1988","low",87,"partnered_unpartnered",0.00446030305495094,5,1121
"1231","empirical","1988","low",87,"partnered_widowed",0.0660124863332739,74,1121
"1232","empirical","1988","low",87,"unpartnered_dead",0.195046439941486,63,323
"1233","empirical","1988","low",87,"unpartnered_partnered",0.00619195029814242,NA,323
"1234","empirical","1988","low",87,"unpartnered_unpartnered",0.798761609760371,258,323
"1235","empirical","1988","low",87,"widowed_dead",0.174337521731172,250,1434
"1236","empirical","1988","low",87,"widowed_partnered",0.000697350076924686,NA,1434
"1237","empirical","1988","low",87,"widowed_widowed",0.824965128191904,1183,1434
"1238","empirical","1988","low",88,"partnered_dead",0.202179177452542,167,826
"1239","empirical","1988","low",88,"partnered_partnered",0.723970940877966,598,826
"1240","empirical","1988","low",88,"partnered_unpartnered",0.00242130756949152,NA,826
"1241","empirical","1988","low",88,"partnered_widowed",0.0714285741,59,826
"1242","empirical","1988","low",88,"unpartnered_dead",0.194915248050848,46,236
"1243","empirical","1988","low",88,"unpartnered_unpartnered",0.805084751949153,190,236
"1244","empirical","1988","low",88,"widowed_dead",0.200503350765923,239,1192
"1245","empirical","1988","low",88,"widowed_partnered",0.000838926183204698,NA,1192
"1246","empirical","1988","low",88,"widowed_widowed",0.798657723050872,952,1192
"1247","empirical","1988","low",89,"partnered_dead",0.197969540138579,117,591
"1248","empirical","1988","low",89,"partnered_partnered",0.719120140503384,425,591
"1249","empirical","1988","low",89,"partnered_unpartnered",0.00169204730118443,NA,591
"1250","empirical","1988","low",89,"partnered_widowed",0.0812182720568528,48,591
"1251","empirical","1988","low",89,"unpartnered_dead",0.228070166122807,39,171
"1252","empirical","1988","low",89,"unpartnered_partnered",0.0116959068011696,NA,171
"1253","empirical","1988","low",89,"unpartnered_unpartnered",0.760233927076023,130,171
"1254","empirical","1988","low",89,"widowed_dead",0.204334363718885,198,969
"1255","empirical","1988","low",89,"widowed_partnered",0.00103199181878225,NA,969
"1256","empirical","1988","low",89,"widowed_widowed",0.794633644462332,770,969
"1257","empirical","1988","low",90,"partnered_dead",0.216066473518006,78,361
"1258","empirical","1988","low",90,"partnered_partnered",0.681440449556786,246,361
"1259","empirical","1988","low",90,"partnered_widowed",0.102493076925208,37,361
"1260","empirical","1988","low",90,"unpartnered_dead",0.224137923275862,26,116
"1261","empirical","1988","low",90,"unpartnered_unpartnered",0.775862076724138,90,116
"1262","empirical","1988","low",90,"widowed_dead",0.231805935363881,172,742
"1263","empirical","1988","low",90,"widowed_widowed",0.768194064636119,570,742
"1264","empirical","1988","low",91,"partnered_dead",0.23828125,61,256
"1265","empirical","1988","low",91,"partnered_partnered",0.69140625,177,256
"1266","empirical","1988","low",91,"partnered_unpartnered",0.00390625,NA,256
"1267","empirical","1988","low",91,"partnered_widowed",0.06640625,17,256
"1268","empirical","1988","low",91,"unpartnered_dead",0.282051291538461,22,78
"1269","empirical","1988","low",91,"unpartnered_unpartnered",0.717948708461539,56,78
"1270","empirical","1988","low",91,"widowed_dead",0.251811591460507,139,552
"1271","empirical","1988","low",91,"widowed_partnered",0.00181159421050725,NA,552
"1272","empirical","1988","low",91,"widowed_widowed",0.746376814328986,412,552
"1273","empirical","1988","low",92,"partnered_dead",0.307692307692308,52,169
"1274","empirical","1988","low",92,"partnered_partnered",0.615384615384615,104,169
"1275","empirical","1988","low",92,"partnered_widowed",0.0769230769230769,13,169
"1276","empirical","1988","low",92,"unpartnered_dead",0.390625,25,64
"1277","empirical","1988","low",92,"unpartnered_unpartnered",0.609375,39,64
"1278","empirical","1988","low",92,"widowed_dead",0.270454551886363,119,440
"1279","empirical","1988","low",92,"widowed_widowed",0.729545448113637,321,440
"1280","empirical","1988","low",93,"partnered_dead",0.28124999803125,27,96
"1281","empirical","1988","low",93,"partnered_partnered",0.59374999584375,57,96
"1282","empirical","1988","low",93,"partnered_unpartnered",0.0104166669270833,NA,96
"1283","empirical","1988","low",93,"partnered_widowed",0.114583339197917,11,96
"1284","empirical","1988","low",93,"unpartnered_dead",0.256410262307692,10,39
"1285","empirical","1988","low",93,"unpartnered_unpartnered",0.743589737692308,29,39
"1286","empirical","1988","low",93,"widowed_dead",0.270967741870968,84,310
"1287","empirical","1988","low",93,"widowed_widowed",0.729032258129032,226,310
"1288","empirical","1988","low",94,"partnered_dead",0.294117648235294,15,51
"1289","empirical","1988","low",94,"partnered_partnered",0.588235296470588,30,51
"1290","empirical","1988","low",94,"partnered_widowed",0.117647055294118,6,51
"1291","empirical","1988","low",94,"unpartnered_dead",0.31999999,8,25
"1292","empirical","1988","low",94,"unpartnered_unpartnered",0.68000001,17,25
"1293","empirical","1988","low",94,"widowed_dead",0.3490566,74,212
"1294","empirical","1988","low",94,"widowed_widowed",0.6509434,138,212
"1295","empirical","1988","low",95,"partnered_dead",0.347826079565218,8,23
"1296","empirical","1988","low",95,"partnered_partnered",0.652173920434783,15,23
"1297","empirical","1988","low",95,"unpartnered_dead",0.66666667,14,21
"1298","empirical","1988","low",95,"unpartnered_unpartnered",0.33333333,7,21
"1299","empirical","1988","low",95,"widowed_dead",0.34532374,48,139
"1300","empirical","1988","low",95,"widowed_widowed",0.65467626,91,139
"1301","empirical","1988","low",96,"partnered_dead",0.199999996,NA,15
"1302","empirical","1988","low",96,"partnered_partnered",0.733333335333333,11,15
"1303","empirical","1988","low",96,"partnered_widowed",0.0666666686666666,NA,15
"1304","empirical","1988","low",96,"unpartnered_dead",0.222222217777778,NA,9
"1305","empirical","1988","low",96,"unpartnered_unpartnered",0.777777782222222,7,9
"1306","empirical","1988","low",96,"widowed_dead",0.288888891333333,26,90
"1307","empirical","1988","low",96,"widowed_widowed",0.711111108666667,64,90
"1308","empirical","1988","low",97,"partnered_dead",0.33333333,NA,9
"1309","empirical","1988","low",97,"partnered_partnered",0.555555563333333,5,9
"1310","empirical","1988","low",97,"partnered_widowed",0.111111106666667,NA,9
"1311","empirical","1988","low",97,"unpartnered_dead",0.166666673333333,NA,6
"1312","empirical","1988","low",97,"unpartnered_unpartnered",0.833333326666666,5,6
"1313","empirical","1988","low",97,"widowed_dead",0.32727271,18,55
"1314","empirical","1988","low",97,"widowed_widowed",0.67272729,37,55
"1315","empirical","1988","low",98,"partnered_dead",0.66666667,6,9
"1316","empirical","1988","low",98,"partnered_partnered",0.33333333,NA,9
"1317","empirical","1988","low",98,"unpartnered_dead",0.199999998,NA,5
"1318","empirical","1988","low",98,"unpartnered_unpartnered",0.800000002,NA,5
"1319","empirical","1988","low",98,"widowed_dead",0.34375,11,32
"1320","empirical","1988","low",98,"widowed_widowed",0.65625,21,32
"1321","empirical","1988","low",99,"partnered_partnered",1,NA,NA
"1322","empirical","1988","low",99,"unpartnered_dead",0.399999998,NA,5
"1323","empirical","1988","low",99,"unpartnered_unpartnered",0.600000002,NA,5
"1324","empirical","1988","low",99,"widowed_dead",0.45833332625,11,24
"1325","empirical","1988","low",99,"widowed_widowed",0.54166667375,13,24
"1326","empirical","1988","low",100,"unpartnered_dead",1,NA,NA
"1327","empirical","1988","low",100,"widowed_dead",0.384615378461539,5,13
"1328","empirical","1988","low",100,"widowed_widowed",0.615384621538461,8,13
"1329","empirical","1988","mid",65,"partnered_dead",0.0223837219865698,77,3440
"1330","empirical","1988","mid",65,"partnered_partnered",0.967441859419535,3328,3440
"1331","empirical","1988","mid",65,"partnered_unpartnered",0.00377906979773256,13,3440
"1332","empirical","1988","mid",65,"partnered_widowed",0.00639534879616279,22,3440
"1333","empirical","1988","mid",65,"unpartnered_dead",0.036117382,16,443
"1334","empirical","1988","mid",65,"unpartnered_partnered",0.013544018,6,443
"1335","empirical","1988","mid",65,"unpartnered_unpartnered",0.9503386,421,443
"1336","empirical","1988","mid",65,"widowed_dead",0.0478260853347826,11,230
"1337","empirical","1988","mid",65,"widowed_partnered",0.0130434780913043,NA,230
"1338","empirical","1988","mid",65,"widowed_widowed",0.939130436573913,216,230
"1339","empirical","1988","mid",66,"partnered_dead",0.0269662920620225,84,3115
"1340","empirical","1988","mid",66,"partnered_partnered",0.959550562206966,2989,3115
"1341","empirical","1988","mid",66,"partnered_unpartnered",0.00417335470959872,13,3115
"1342","empirical","1988","mid",66,"partnered_widowed",0.00930979102141252,29,3115
"1343","empirical","1988","mid",66,"unpartnered_dead",0.0428954430991957,16,373
"1344","empirical","1988","mid",66,"unpartnered_partnered",0.0241286864932976,9,373
"1345","empirical","1988","mid",66,"unpartnered_unpartnered",0.932975870407507,348,373
"1346","empirical","1988","mid",66,"widowed_dead",0.0482456138201754,11,228
"1347","empirical","1988","mid",66,"widowed_partnered",0.0263157904473684,6,228
"1348","empirical","1988","mid",66,"widowed_widowed",0.925438595732456,211,228
"1349","empirical","1988","mid",67,"partnered_dead",0.030450274339229,94,3087
"1350","empirical","1988","mid",67,"partnered_partnered",0.957563979220862,2956,3087
"1351","empirical","1988","mid",67,"partnered_unpartnered",0.00323939082970522,10,3087
"1352","empirical","1988","mid",67,"partnered_widowed",0.00874635561020408,27,3087
"1353","empirical","1988","mid",67,"unpartnered_dead",0.036827195368272,13,353
"1354","empirical","1988","mid",67,"unpartnered_partnered",0.0113314451133145,NA,353
"1355","empirical","1988","mid",67,"unpartnered_unpartnered",0.951841359518414,336,353
"1356","empirical","1988","mid",67,"widowed_dead",0.0299625465865169,8,267
"1357","empirical","1988","mid",67,"widowed_partnered",0.00749063669662921,NA,267
"1358","empirical","1988","mid",67,"widowed_widowed",0.962546816716854,257,267
"1359","empirical","1988","mid",68,"partnered_dead",0.0304298211612781,80,2629
"1360","empirical","1988","mid",68,"partnered_partnered",0.956637505070179,2515,2629
"1361","empirical","1988","mid",68,"partnered_unpartnered",0.00228223671209585,6,2629
"1362","empirical","1988","mid",68,"partnered_widowed",0.0106504370564473,28,2629
"1363","empirical","1988","mid",68,"unpartnered_dead",0.0492424258522727,13,264
"1364","empirical","1988","mid",68,"unpartnered_partnered",0.0113636369659091,NA,264
"1365","empirical","1988","mid",68,"unpartnered_unpartnered",0.939393937181818,248,264
"1366","empirical","1988","mid",68,"widowed_dead",0.0470085475299145,11,234
"1367","empirical","1988","mid",68,"widowed_partnered",0.0213675217863248,5,234
"1368","empirical","1988","mid",68,"widowed_widowed",0.931623930683761,218,234
"1369","empirical","1988","mid",69,"partnered_dead",0.0273099682735548,60,2197
"1370","empirical","1988","mid",69,"partnered_partnered",0.95949021447756,2108,2197
"1371","empirical","1988","mid",69,"partnered_unpartnered",0.00227583053946291,5,2197
"1372","empirical","1988","mid",69,"partnered_widowed",0.010923986709422,24,2197
"1373","empirical","1988","mid",69,"unpartnered_dead",0.0441176492352942,9,204
"1374","empirical","1988","mid",69,"unpartnered_partnered",0.0245098046862745,5,204
"1375","empirical","1988","mid",69,"unpartnered_unpartnered",0.931372546078431,190,204
"1376","empirical","1988","mid",69,"widowed_dead",0.0438596481710527,10,228
"1377","empirical","1988","mid",69,"widowed_partnered",0.00877192973421053,NA,228
"1378","empirical","1988","mid",69,"widowed_widowed",0.947368422094737,216,228
"1379","empirical","1988","mid",70,"partnered_dead",0.0387950729689639,85,2191
"1380","empirical","1988","mid",70,"partnered_partnered",0.949338199240529,2080,2191
"1381","empirical","1988","mid",70,"partnered_unpartnered",0.00136923779890461,NA,2191
"1382","empirical","1988","mid",70,"partnered_widowed",0.010497489991602,23,2191
"1383","empirical","1988","mid",70,"unpartnered_dead",0.0558375641116751,11,197
"1384","empirical","1988","mid",70,"unpartnered_partnered",0.0101522840203046,NA,197
"1385","empirical","1988","mid",70,"unpartnered_unpartnered",0.93401015186802,184,197
"1386","empirical","1988","mid",70,"widowed_dead",0.0622568090249027,16,257
"1387","empirical","1988","mid",70,"widowed_partnered",0.00389105060155642,NA,257
"1388","empirical","1988","mid",70,"widowed_widowed",0.933852140373541,240,257
"1389","empirical","1988","mid",71,"partnered_dead",0.0462226652249006,93,2012
"1390","empirical","1988","mid",71,"partnered_partnered",0.934890654774602,1881,2012
"1391","empirical","1988","mid",71,"partnered_unpartnered",0.0019880715526839,NA,2012
"1392","empirical","1988","mid",71,"partnered_widowed",0.0168986084478131,34,2012
"1393","empirical","1988","mid",71,"unpartnered_dead",0.0628571443771429,11,175
"1394","empirical","1988","mid",71,"unpartnered_unpartnered",0.937142855622857,164,175
"1395","empirical","1988","mid",71,"widowed_dead",0.0571428553142858,14,245
"1396","empirical","1988","mid",71,"widowed_partnered",0.00408163237959184,NA,245
"1397","empirical","1988","mid",71,"widowed_widowed",0.938775512306122,230,245
"1398","empirical","1988","mid",72,"partnered_dead",0.0491803290344262,93,1891
"1399","empirical","1988","mid",72,"partnered_partnered",0.928080380649656,1755,1891
"1400","empirical","1988","mid",72,"partnered_unpartnered",0.00317292430222105,6,1891
"1401","empirical","1988","mid",72,"partnered_widowed",0.0195663660136965,37,1891
"1402","empirical","1988","mid",72,"unpartnered_dead",0.0372670813354037,6,161
"1403","empirical","1988","mid",72,"unpartnered_unpartnered",0.962732918664596,155,161
"1404","empirical","1988","mid",72,"widowed_dead",0.047058824,12,255
"1405","empirical","1988","mid",72,"widowed_partnered",0.011764706,NA,255
"1406","empirical","1988","mid",72,"widowed_widowed",0.94117647,240,255
"1407","empirical","1988","mid",73,"partnered_dead",0.0556792891915368,100,1796
"1408","empirical","1988","mid",73,"partnered_partnered",0.920935409708018,1654,1796
"1409","empirical","1988","mid",73,"partnered_unpartnered",0.00222717164766147,NA,1796
"1410","empirical","1988","mid",73,"partnered_widowed",0.021158129452784,38,1796
"1411","empirical","1988","mid",73,"unpartnered_dead",0.086956521,14,161
"1412","empirical","1988","mid",73,"unpartnered_unpartnered",0.913043479,147,161
"1413","empirical","1988","mid",73,"widowed_dead",0.0592105287105263,18,304
"1414","empirical","1988","mid",73,"widowed_widowed",0.940789471289474,286,304
"1415","empirical","1988","mid",74,"partnered_dead",0.0548119803861058,86,1569
"1416","empirical","1988","mid",74,"partnered_partnered",0.922243469670873,1447,1569
"1417","empirical","1988","mid",74,"partnered_unpartnered",0.00127469718572339,NA,1569
"1418","empirical","1988","mid",74,"partnered_widowed",0.0216698527572976,34,1569
"1419","empirical","1988","mid",74,"unpartnered_dead",0.0754716984716981,12,159
"1420","empirical","1988","mid",74,"unpartnered_partnered",0.00628930795597484,NA,159
"1421","empirical","1988","mid",74,"unpartnered_unpartnered",0.918238993572327,146,159
